longitude,latitude,year,county,url,siteID
-080.4501,0039.5736,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4501_Y0039.5736.png,b81b4a3f-bbb0-5cef-9932-b6589aadfcd1
-080.4955,0039.5585,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4955_Y0039.5585.png,866dd882-c6bd-5155-8e39-c59d056b1cac
-080.4696,0039.5756,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4696_Y0039.5756.png,6ba53253-e316-51e2-b1e1-f91067dbf2d4
-080.4292,0039.6293,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4292_Y0039.6293.png,62447362-6473-54d5-a159-5d85576b73b7
-080.4283,0039.6302,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4283_Y0039.6302.png,ddfeb7ff-a57b-5557-be7a-3257e6618d24
-080.4149,0039.6277,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4149_Y0039.6277.png,94c4a3be-3d99-5f8c-86dc-68e65819a453
-080.1278,0039.4258,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.1278_Y0039.4258.png,aa7c36f6-8580-524b-9443-d87d3b27c7af
-080.1254,0039.4298,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.1254_Y0039.4298.png,e534136a-7af0-5da8-827c-ed8f21de4cc3
-079.9953,0039.4626,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-079.9953_Y0039.4626.png,d4c90aac-23b9-5456-adcb-4015320e7075
-080.0052,0039.4544,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.0052_Y0039.4544.png,4e4f356a-be86-5607-9d9e-5dfa068a207b
-080.1637,0039.5703,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.1637_Y0039.5703.png,b378ba7c-f7a6-5504-af2b-3bc7d58e49f4
-080.0895,0039.4444,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.0895_Y0039.4444.png,5f09cc7b-fd61-5eec-8963-a91a9d24ae9a
-080.0684,0039.5354,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.0684_Y0039.5354.png,2c69c380-9c5c-51dc-b70c-2b2ce9b7fbda
-080.0110,0039.4755,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.0110_Y0039.4755.png,68f5d3e2-cd35-5f1a-91bc-4df897910c57
-079.9858,0039.4726,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-079.9858_Y0039.4726.png,6521e944-c37f-542d-95c3-34e953bbf1c9
-080.1614,0039.5739,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.1614_Y0039.5739.png,80610861-ecce-5805-855a-d2b8e09759b5
-080.3294,0039.4463,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.3294_Y0039.4463.png,640eab63-7f6c-5f80-9621-681326341f76
-080.3127,0039.5408,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.3127_Y0039.5408.png,3d235469-d1b8-5f23-ab1e-628a5b7b6a25
-080.2966,0039.4984,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.2966_Y0039.4984.png,20d34160-4840-5e24-9e90-758f7d162055
