longitude,latitude,year,county,url,siteID
-080.7005,0039.4777,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.7005_Y0039.4777.png,9fe408bc-5a0f-5145-970b-05bf1db6aace
-080.6676,0039.5243,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6676_Y0039.5243.png,c547d8ff-36d3-5ca7-814a-b16ac634075a
-080.6137,0039.6347,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6137_Y0039.6347.png,816b4272-b859-5149-a635-40d0292fa79b
-080.7013,0039.5107,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.7013_Y0039.5107.png,e7080d4c-e957-50a2-8655-102eff54f809
-080.5920,0039.4790,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5920_Y0039.4790.png,c6774895-55bb-5312-8f34-727fe7b0186b
-080.7828,0039.6170,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.7828_Y0039.6170.png,58c640e2-374c-51dd-beb1-b852babda8b6
-080.6512,0039.5977,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6512_Y0039.5977.png,5c818de7-b295-50f2-bce1-aa29fd78dfaa
-080.6389,0039.6116,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6389_Y0039.6116.png,9457d0c3-f7fd-516f-82aa-eb86f29eb0fd
-080.6377,0039.6117,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6377_Y0039.6117.png,b0bde6a2-1176-5e67-a88d-3b0aca42fb6d
-080.6086,0039.4462,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6086_Y0039.4462.png,f09d443d-f75b-5d80-a0cd-3bf65525bed0
-080.6058,0039.5526,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6058_Y0039.5526.png,8e237679-dbf0-5578-846f-90629604dce1
-080.6479,0039.5231,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6479_Y0039.5231.png,112762bd-ec48-5df6-aba8-a32f2f52f2ef
-080.6702,0039.5274,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6702_Y0039.5274.png,1c6610e7-b448-531b-9093-2828977801f1
-080.5236,0039.5548,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5236_Y0039.5548.png,ad1eb8d5-6b4f-5d0b-8f92-bd4249f857f0
-080.6431,0039.6025,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6431_Y0039.6025.png,a6d60937-51e7-531f-a79c-e633a735ad50
-080.6974,0039.5371,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6974_Y0039.5371.png,42f92d20-d846-5d3a-a86c-d93b2aff2b94
-080.5536,0039.5091,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5536_Y0039.5091.png,23761685-df34-513d-8d79-748f45a8359b
-080.6571,0039.5212,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6571_Y0039.5212.png,4744ced3-4fc3-5a94-8c9b-3a9113094307
