longitude,latitude,year,county,url,siteID
-080.5205,0039.3245,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5205_Y0039.3245.png,e6aff799-c0bc-5ae9-ad59-4a703a8e766e
-080.5470,0039.3194,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5470_Y0039.3194.png,a1fde251-e882-5ca7-a426-4bf50677f239
-080.5501,0039.3345,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5501_Y0039.3345.png,b5b612d0-a826-5073-8055-481394b50d2f
-080.5408,0039.3175,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5408_Y0039.3175.png,91d73dd5-254d-54c7-adaf-554bc00e177c
-080.5581,0039.3285,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5581_Y0039.3285.png,e5b0146f-987f-5189-b342-92fbd3779358
-080.5614,0039.3219,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5614_Y0039.3219.png,b454e407-67b9-549a-b78a-3ed2d9de1eb9
-080.5301,0039.2675,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5301_Y0039.2675.png,d5cb0932-d01f-5c6b-ac14-4f5358a3a8ef
-080.5507,0039.3408,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5507_Y0039.3408.png,0cb4eda9-bea9-5b0e-ad5e-5624ccec22cf
-080.5756,0039.2609,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5756_Y0039.2609.png,0eece900-6faf-5d33-9d8e-3eb7e049089a
-080.5130,0039.3774,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5130_Y0039.3774.png,584274ad-48ba-5bfa-a9bb-7e9241ebfce7
-080.5557,0039.3235,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5557_Y0039.3235.png,3594e9b4-5de4-5222-be1e-860b2479dd6c
-080.5494,0039.3276,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5494_Y0039.3276.png,a55c3c52-2ec7-52d0-aeae-a94c216207d8
-080.5430,0039.2916,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5430_Y0039.2916.png,bd9e85d3-48bd-5ec2-a04e-738502844066
-080.5682,0039.3180,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5682_Y0039.3180.png,dd042175-1546-5bbc-a5a7-e49c0c5c2414
-080.5436,0039.3273,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5436_Y0039.3273.png,0f8d8180-7918-5496-bc4e-85635389f4bf
-080.5387,0039.2999,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5387_Y0039.2999.png,755bdd04-7820-5abc-80f9-ea78e20d5052
-080.5381,0039.3936,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5381_Y0039.3936.png,17c9acbc-c179-54c1-ba72-41452fc50213
-080.5122,0039.4031,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5122_Y0039.4031.png,1d39ab0d-3694-52e9-9848-dc4b2b16605b
