longitude,latitude,year,county,url,siteID
-080.5705,0039.7440,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5705_Y0039.7440.png,fed07449-175a-5632-9921-97504249222f
-080.5508,0039.8544,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5508_Y0039.8544.png,003ff2bd-37d2-578e-9aa0-252107d9158d
-080.5635,0039.7492,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5635_Y0039.7492.png,5f3169ae-c0a6-5cfd-be78-38ba25521e3d
-080.5497,0039.8547,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5497_Y0039.8547.png,8284bf6f-b8c9-59d2-9899-e4815fad77dd
-080.5740,0039.9058,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5740_Y0039.9058.png,70c5ccb7-8518-5686-8c27-363060900bd6
-080.5550,0039.8925,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5550_Y0039.8925.png,1b329aaa-a9ff-5294-bd5d-c6b21764b8d2
-080.5576,0039.7857,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5576_Y0039.7857.png,4a0c019a-67a2-5b3b-8b8a-45a8f613a71a
-080.5590,0039.7863,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5590_Y0039.7863.png,c55c20e4-54d8-55d5-afd1-6e357b941dea
-080.5628,0039.7500,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5628_Y0039.7500.png,8dc2dbd7-0634-5145-8333-e3adac454a5d
-080.6654,0039.7462,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6654_Y0039.7462.png,8957a1d5-8cb0-598d-9b31-e76fbbf67411
